
2023-01-02,0,20,69,3,5,30,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,44,10,6,1016,30,0,21,69,8,46,20,69,6,10,20,69
2023-01-02,100,19,67,3,5,35,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,45,10,6,1015,30,0,20,67,8,46,19,67,6,10,19,67
2023-01-02,200,19,66,3,5,41,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,45,10,6,1015,30,0,19,66,11,52,19,66,6,10,19,66
2023-01-02,300,18,65,3,5,46,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,45,10,6,1014,30,0,18,65,11,52,18,65,6,10,18,65
2023-01-02,400,18,64,3,5,46,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,44,10,6,1015,30,0,18,64,11,51,18,64,6,10,18,64
2023-01-02,500,18,64,3,5,47,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,43,10,6,1015,30,0,18,64,10,50,18,64,6,10,18,64
2023-01-02,600,18,64,3,5,47,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,41,10,6,1015,30,0,18,64,10,50,18,64,6,10,18,64
2023-01-02,700,19,66,4,6,43,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,37,10,6,1016,30,0,19,66,10,49,19,66,6,10,19,66
2023-01-02,800,21,70,4,6,40,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32,10,6,1017,30,0,22,71,10,50,21,70,6,9,21,70
2023-01-02,900,24,75,4,7,37,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,28,10,6,1017,30,0,24,76,10,50,24,75,5,9,24,76
2023-01-02,1000,27,80,4,7,29,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,25,10,6,1017,30,0,27,80,11,51,27,80,5,8,27,80
2023-01-02,1100,30,86,4,6,21,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22,10,6,1016,30,0,29,85,11,52,30,86,5,8,29,85
2023-01-02,1200,32,89,4,6,13,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,20,10,6,1015,30,0,31,87,11,52,32,89,4,7,31,87
2023-01-02,1300,33,91,4,7,108,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,20,10,6,1014,30,0,32,89,11,51,33,91,5,8,32,89
2023-01-02,1400,34,92,5,8,202,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,20,10,6,1013,30,0,32,90,10,50,34,92,9,14,32,90
2023-01-02,1500,34,92,6,9,297,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,20,10,6,1012,30,0,32,90,10,50,34,92,10,15,32,90
2023-01-02,1600,32,90,6,10,296,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,25,10,6,1013,30,0,31,88,10,50,32,90,8,13,31,88
2023-01-02,1700,30,86,6,10,296,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30,10,6,1013,30,0,29,85,11,51,30,86,9,15,29,85
2023-01-02,1800,28,83,6,10,295,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35,10,6,1014,30,0,28,82,11,53,28,83,11,17,28,82
2023-01-02,1900,27,80,5,8,202,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,38,10,6,1014,30,0,27,80,11,52,27,80,11,18,27,80
2023-01-02,2000,25,77,4,6,110,ESE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,41,10,6,1015,30,0,26,78,11,52,25,77,10,16,26,78
2023-01-02,2100,24,75,3,5,17,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,44,10,6,1016,30,0,25,77,11,51,24,75,9,14,25,77
2023-01-02,2200,23,73,3,5,15,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,45,10,6,1016,30,0,25,77,11,51,23,73,9,14,25,77
2023-01-02,2300,22,71,3,5,13,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,46,10,6,1015,30,0,23,73,13,55,22,71,9,14,22,71
2023-01-03,0,21,69,3,5,12,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,47,10,6,1015,30,0,21,70,13,55,21,69,9,14,21,69
2023-01-03,100,20,68,3,5,13,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,47,10,6,1015,30,0,20,69,12,54,20,68,6,10,20,68
2023-01-03,200,19,67,3,5,14,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,47,10,6,1014,30,0,20,67,12,54,19,67,6,10,19,67
2023-01-03,300,19,66,3,5,16,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,0,19,66,12,53,19,66,6,10,19,66
2023-01-03,400,19,65,3,5,22,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,0,19,66,12,53,19,65,6,10,19,65
2023-01-03,500,18,65,3,5,28,NNE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1014,30,0,18,65,11,53,18,65,6,9,18,65
2023-01-03,600,18,65,3,4,34,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1015,30,0,18,65,11,52,18,65,6,9,18,65
2023-01-03,700,20,67,3,5,35,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,44,10,6,1015,30,0,20,67,11,52,20,67,5,8,20,67
2023-01-03,800,22,71,3,5,36,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40,10,6,1016,30,0,22,72,12,53,22,71,7,11,22,71
2023-01-03,900,24,75,3,5,36,NE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35,10,6,1017,30,0,25,76,12,53,24,75,7,11,25,76
2023-01-03,1000,27,80,4,6,129,SE,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31,10,6,1016,30,0,27,80,12,54,27,80,6,10,27,80
2023-01-03,1100,30,85,4,7,222,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,28,10,6,1015,30,0,29,85,13,55,30,85,5,8,29,85
2023-01-03,1200,31,88,5,8,315,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24,10,6,1015,30,0,31,88,13,55,31,88,5,9,31,88
2023-01-03,1300,32,90,6,9,306,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,23,10,6,1014,30,0,32,89,13,55,32,90,6,10,32,89
2023-01-03,1400,33,91,6,10,298,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,23,10,6,1013,30,0,32,90,12,54,33,91,7,12,32,90
